RowID;age;workclass;education;education-num;marital-status;occupation;relationship;race;sex;capital-gain;capital-loss;hours-per-week;native-country;class
Row24873;19;Private;HS-grad;9;Never-married;Handlers-cleaners;Own-child;White;Male;0;0;10;United-States;<=50K
Row24874;63;Self-emp-not-inc;Bachelors;13;Married-civ-spouse;Sales;Husband;White;Male;0;0;50;United-States;>50K
Row24875;69;;HS-grad;9;Divorced;;Not-in-family;White;Female;0;0;40;United-States;<=50K
Row24876;69;;Assoc-acdm;12;Widowed;;Not-in-family;White;Female;0;0;6;Italy;<=50K
Row24877;36;State-gov;Assoc-voc;11;Married-spouse-absent;Protective-serv;Own-child;White;Female;0;0;40;Germany;<=50K
Row24878;20;Private;12th;8;Never-married;Other-service;Own-child;White;Male;0;0;35;United-States;<=50K
Row24879;28;State-gov;Bachelors;13;Married-civ-spouse;Protective-serv;Husband;White;Male;0;0;50;United-States;<=50K
Row24880;58;Private;HS-grad;9;Married-civ-spouse;Sales;Wife;White;Female;0;0;38;United-States;<=50K
Row24881;48;Private;HS-grad;9;Married-civ-spouse;Sales;Husband;White;Male;0;0;40;United-States;<=50K
Row24882;39;Private;Some-college;10;Divorced;Exec-managerial;Unmarried;White;Female;0;0;56;United-States;<=50K
Row24883;38;Private;HS-grad;9;Married-civ-spouse;Craft-repair;Husband;White;Male;0;2051;44;United-States;<=50K
Row24884;50;Local-gov;Assoc-acdm;12;Divorced;Prof-specialty;Not-in-family;White;Female;0;0;40;United-States;<=50K
Row24885;35;Private;Bachelors;13;Never-married;Prof-specialty;Not-in-family;White;Female;0;0;40;United-States;<=50K
Row24886;45;Self-emp-not-inc;Bachelors;13;Divorced;Exec-managerial;Unmarried;White;Male;0;0;50;United-States;<=50K
Row24887;38;Self-emp-inc;Some-college;10;Married-civ-spouse;Craft-repair;Husband;White;Male;0;0;38;United-States;<=50K
Row24888;54;Private;Assoc-acdm;12;Divorced;Exec-managerial;Unmarried;White;Female;0;0;55;United-States;>50K
Row24889;42;Private;Bachelors;13;Never-married;Prof-specialty;Own-child;White;Female;0;0;12;England;<=50K
Row24890;32;Private;10th;6;Separated;Craft-repair;Unmarried;Black;Female;0;0;40;;<=50K
Row24891;55;State-gov;Doctorate;16;Married-civ-spouse;Prof-specialty;Husband;Asian-Pac-Islander;Male;0;0;70;;>50K
Row24892;63;Private;Some-college;10;Married-civ-spouse;Sales;Husband;White;Male;0;0;30;United-States;<=50K
Row24893;21;Private;9th;5;Never-married;Machine-op-inspct;Not-in-family;White;Male;0;0;48;Mexico;<=50K
Row24894;62;;Masters;14;Married-civ-spouse;;Husband;White;Male;0;0;30;United-States;>50K
Row24895;46;Local-gov;Bachelors;13;Married-civ-spouse;Protective-serv;Husband;White;Male;0;0;40;United-States;>50K
Row24896;43;Private;Some-college;10;Never-married;Adm-clerical;Unmarried;Black;Female;0;0;40;United-States;<=50K
Row24897;35;Self-emp-not-inc;HS-grad;9;Married-civ-spouse;Exec-managerial;Husband;White;Male;0;0;60;United-States;<=50K
Row24898;37;Private;9th;5;Married-civ-spouse;Transport-moving;Husband;White;Male;0;0;40;United-States;<=50K
Row24899;51;Private;HS-grad;9;Never-married;Craft-repair;Unmarried;White;Female;0;0;45;Mexico;<=50K
Row24900;45;Private;Bachelors;13;Married-civ-spouse;Exec-managerial;Husband;White;Male;0;0;72;Canada;>50K
Row24901;19;Private;12th;8;Never-married;Other-service;Own-child;White;Male;0;1602;20;United-States;<=50K
Row24902;61;;HS-grad;9;Married-civ-spouse;;Husband;White;Male;0;1902;40;United-States;>50K
Row24903;61;Private;9th;5;Widowed;Exec-managerial;Not-in-family;Black;Male;0;0;65;United-States;<=50K
Row24904;21;Private;HS-grad;9;Never-married;Sales;Not-in-family;White;Female;0;0;40;United-States;<=50K
Row24905;45;Private;HS-grad;9;Married-civ-spouse;Transport-moving;Husband;White;Male;0;0;40;United-States;<=50K
Row24906;38;Private;Bachelors;13;Married-civ-spouse;Exec-managerial;Husband;White;Male;0;0;50;United-States;>50K
Row24907;28;Private;Bachelors;13;Married-civ-spouse;Prof-specialty;Wife;White;Female;0;0;40;United-States;>50K
Row24908;40;Local-gov;Bachelors;13;Married-civ-spouse;Prof-specialty;Husband;White;Male;0;0;35;United-States;<=50K
Row24909;32;Private;HS-grad;9;Never-married;Machine-op-inspct;Unmarried;Black;Female;0;0;40;United-States;<=50K
Row24910;55;Local-gov;Some-college;10;Married-spouse-absent;Adm-clerical;Unmarried;Black;Female;0;0;35;United-States;<=50K
Row24911;64;Private;HS-grad;9;Widowed;Prof-specialty;Not-in-family;White;Female;0;0;23;United-States;<=50K
Row24912;34;Private;HS-grad;9;Separated;Adm-clerical;Unmarried;White;Male;0;0;40;United-States;<=50K
Row24913;19;;Some-college;10;Never-married;;Own-child;White;Male;0;0;60;United-States;<=50K
Row24914;58;Private;Some-college;10;Divorced;Other-service;Unmarried;Black;Female;0;0;40;United-States;<=50K
Row24915;46;Private;Assoc-acdm;12;Married-civ-spouse;Craft-repair;Husband;White;Male;0;1485;55;United-States;<=50K
Row24916;44;Private;Assoc-voc;11;Married-civ-spouse;Exec-managerial;Husband;White;Male;0;0;40;United-States;<=50K
Row24917;31;Private;Some-college;10;Separated;Other-service;Unmarried;Black;Female;0;0;40;United-States;<=50K
Row24918;31;Federal-gov;HS-grad;9;Never-married;Machine-op-inspct;Unmarried;White;Female;0;0;40;United-States;<=50K
Row24919;39;Private;Some-college;10;Married-civ-spouse;Sales;Wife;White;Female;0;0;45;United-States;>50K
Row24920;19;Private;12th;8;Never-married;Sales;Own-child;White;Female;0;0;18;United-States;<=50K
Row24921;56;Private;HS-grad;9;Divorced;Other-service;Unmarried;White;Female;0;0;40;United-States;<=50K
Row24922;53;Local-gov;9th;5;Married-civ-spouse;Exec-managerial;Husband;White;Male;0;0;40;United-States;<=50K
Row24923;68;Private;Masters;14;Married-civ-spouse;Prof-specialty;Husband;White;Male;0;0;18;;<=50K
Row24924;69;Private;HS-grad;9;Widowed;Other-service;Not-in-family;White;Female;991;0;18;United-States;<=50K
Row24925;62;Private;Some-college;10;Married-civ-spouse;Sales;Husband;White;Male;0;0;40;United-States;>50K
Row24926;62;State-gov;HS-grad;9;Married-civ-spouse;Other-service;Husband;White;Male;0;0;40;United-States;<=50K
Row24927;39;Private;HS-grad;9;Divorced;Other-service;Unmarried;White;Female;0;0;40;United-States;<=50K
Row24928;45;Federal-gov;Assoc-acdm;12;Never-married;Exec-managerial;Not-in-family;White;Male;0;0;40;United-States;<=50K
Row24929;29;Private;Some-college;10;Married-civ-spouse;Adm-clerical;Husband;Black;Male;0;0;50;United-States;<=50K
Row24930;33;Private;Some-college;10;Married-civ-spouse;Other-service;Husband;White;Male;0;0;40;United-States;<=50K
Row24931;34;Private;Some-college;10;Married-civ-spouse;Machine-op-inspct;Husband;Black;Male;7298;0;40;United-States;>50K
Row24932;29;Private;HS-grad;9;Never-married;Machine-op-inspct;Not-in-family;White;Female;0;0;40;United-States;<=50K
Row24933;65;Self-emp-inc;11th;7;Married-civ-spouse;Exec-managerial;Husband;White;Male;6418;0;35;United-States;>50K
Row24934;18;Private;Some-college;10;Never-married;Sales;Own-child;White;Female;0;0;35;United-States;<=50K
Row24935;22;Private;HS-grad;9;Never-married;Farming-fishing;Own-child;White;Male;0;0;40;United-States;<=50K
Row24936;30;Private;Bachelors;13;Married-civ-spouse;Adm-clerical;Husband;White;Male;0;1902;40;United-States;>50K
Row24937;44;Private;Bachelors;13;Married-civ-spouse;Machine-op-inspct;Husband;White;Male;0;0;40;United-States;>50K
Row24938;48;Private;Some-college;10;Divorced;Prof-specialty;Unmarried;White;Female;0;0;20;United-States;<=50K
Row24939;52;Federal-gov;HS-grad;9;Divorced;Adm-clerical;Not-in-family;White;Male;0;0;45;United-States;<=50K
Row24940;53;Self-emp-not-inc;Bachelors;13;Married-civ-spouse;Exec-managerial;Husband;Asian-Pac-Islander;Male;7688;0;20;China;>50K
Row24941;48;Federal-gov;HS-grad;9;Married-spouse-absent;Adm-clerical;Unmarried;White;Female;1471;0;40;United-States;<=50K
Row24942;25;Private;Bachelors;13;Never-married;Adm-clerical;Own-child;White;Female;0;0;40;United-States;<=50K
Row24943;41;Private;Bachelors;13;Married-civ-spouse;Sales;Husband;White;Male;7688;0;50;United-States;>50K
Row24944;37;Private;HS-grad;9;Never-married;Craft-repair;Not-in-family;White;Male;0;0;40;United-States;<=50K
Row24945;55;Private;10th;6;Married-civ-spouse;Transport-moving;Husband;Black;Male;0;0;45;United-States;<=50K
Row24946;67;Private;HS-grad;9;Never-married;Adm-clerical;Not-in-family;White;Female;0;0;38;United-States;<=50K
Row24947;36;Private;Some-college;10;Divorced;Adm-clerical;Not-in-family;White;Male;0;0;45;United-States;<=50K
Row24948;47;Private;HS-grad;9;Separated;Sales;Not-in-family;White;Female;0;0;52;United-States;<=50K
Row24949;36;;HS-grad;9;Never-married;;Unmarried;White;Female;0;0;40;United-States;<=50K
Row24950;25;Private;Bachelors;13;Never-married;Sales;Not-in-family;White;Female;0;0;16;United-States;<=50K
Row24951;19;Private;9th;5;Never-married;Farming-fishing;Other-relative;White;Male;0;0;16;Mexico;<=50K
Row24952;24;Private;7th-8th;4;Separated;Machine-op-inspct;Own-child;White;Male;0;0;40;United-States;<=50K
Row24953;30;Self-emp-not-inc;Some-college;10;Never-married;Sales;Own-child;White;Male;0;0;25;United-States;<=50K
Row24954;17;Private;11th;7;Never-married;Adm-clerical;Own-child;White;Male;0;0;16;United-States;<=50K
Row24955;28;Private;Bachelors;13;Never-married;Adm-clerical;Own-child;White;Male;0;0;40;United-States;<=50K
Row24956;34;Private;Assoc-voc;11;Married-civ-spouse;Adm-clerical;Husband;White;Male;3908;0;45;United-States;<=50K
Row24957;35;Private;Some-college;10;Married-civ-spouse;Sales;Husband;White;Male;0;0;46;United-States;<=50K
Row24958;24;Local-gov;Some-college;10;Married-civ-spouse;Protective-serv;Husband;Black;Male;0;0;40;United-States;<=50K
Row24959;43;Private;HS-grad;9;Married-civ-spouse;Adm-clerical;Wife;White;Female;0;0;35;United-States;>50K
Row24960;20;Private;HS-grad;9;Never-married;Machine-op-inspct;Not-in-family;Black;Male;0;0;40;;<=50K
Row24961;55;Private;Masters;14;Divorced;Exec-managerial;Unmarried;White;Male;0;0;40;United-States;>50K
Row24962;22;Private;Some-college;10;Never-married;Adm-clerical;Own-child;Black;Female;0;0;35;United-States;<=50K
Row24963;20;Private;Some-college;10;Never-married;Other-service;Own-child;White;Male;0;0;50;United-States;<=50K
Row24964;44;Private;HS-grad;9;Divorced;Other-service;Unmarried;White;Female;0;0;40;United-States;<=50K
Row24965;38;Private;Assoc-acdm;12;Never-married;Craft-repair;Not-in-family;White;Male;0;0;40;United-States;<=50K
Row24966;53;Private;9th;5;Widowed;Sales;Unmarried;Black;Female;0;0;25;United-States;<=50K
Row24967;26;Private;Some-college;10;Separated;Sales;Own-child;Amer-Indian-Eskimo;Male;2597;0;48;United-States;<=50K
Row24968;58;Private;Some-college;10;Married-civ-spouse;Protective-serv;Husband;White;Male;0;1902;40;United-States;>50K
Row24969;23;Private;HS-grad;9;Never-married;Exec-managerial;Not-in-family;White;Male;0;0;40;United-States;<=50K
Row24970;53;Private;1st-4th;2;Married-civ-spouse;Transport-moving;Husband;White;Male;0;0;50;United-States;<=50K
Row24971;35;Private;HS-grad;9;Divorced;Craft-repair;Unmarried;White;Male;2354;0;40;United-States;<=50K
Row24972;41;Self-emp-inc;HS-grad;9;Married-civ-spouse;Sales;Husband;White;Male;0;0;62;United-States;<=50K
Row24973;31;Private;HS-grad;9;Married-civ-spouse;Machine-op-inspct;Husband;White;Male;0;0;40;United-States;<=50K
Row24974;50;Private;HS-grad;9;Widowed;Prof-specialty;Unmarried;Black;Female;0;0;40;United-States;<=50K
Row24975;57;Private;9th;5;Married-civ-spouse;Sales;Husband;Black;Male;0;0;55;United-States;>50K
Row24976;25;Private;11th;7;Married-civ-spouse;Tech-support;Husband;White;Male;0;0;40;United-States;<=50K
Row24977;23;Private;HS-grad;9;Married-civ-spouse;Machine-op-inspct;Husband;White;Male;0;0;40;United-States;<=50K
Row24978;48;Private;Bachelors;13;Never-married;Exec-managerial;Not-in-family;White;Male;0;0;50;United-States;<=50K
Row24979;34;Private;Some-college;10;Divorced;Sales;Not-in-family;White;Female;0;0;60;United-States;<=50K
Row24980;37;Private;Some-college;10;Married-civ-spouse;Craft-repair;Husband;Asian-Pac-Islander;Male;0;0;40;;<=50K
Row24981;43;Self-emp-inc;Bachelors;13;Married-civ-spouse;Sales;Other-relative;Asian-Pac-Islander;Male;0;0;45;India;<=50K
Row24982;20;Private;Some-college;10;Never-married;Sales;Other-relative;White;Male;1055;0;20;United-States;<=50K
Row24983;40;Local-gov;Bachelors;13;Married-civ-spouse;Prof-specialty;Husband;White;Male;99999;0;75;United-States;>50K
Row24984;27;Private;Some-college;10;Married-civ-spouse;Adm-clerical;Wife;White;Female;0;1579;40;United-States;<=50K
Row24985;35;Private;10th;6;Married-civ-spouse;Craft-repair;Husband;White;Male;0;0;40;United-States;<=50K
Row24986;33;Private;Bachelors;13;Never-married;Sales;Not-in-family;White;Female;0;0;40;United-States;<=50K
Row24987;57;State-gov;Some-college;10;Divorced;Craft-repair;Not-in-family;White;Female;0;0;40;United-States;<=50K
Row24988;43;Private;Assoc-acdm;12;Married-civ-spouse;Tech-support;Husband;Asian-Pac-Islander;Male;0;0;40;United-States;<=50K
Row24989;40;Private;Assoc-acdm;12;Married-civ-spouse;Exec-managerial;Husband;White;Male;0;1848;55;United-States;>50K
Row24990;54;Private;Some-college;10;Divorced;Transport-moving;Not-in-family;White;Male;0;0;55;United-States;<=50K
Row24991;28;Private;Some-college;10;Divorced;Adm-clerical;Not-in-family;White;Female;0;0;40;United-States;<=50K
Row24992;32;Private;HS-grad;9;Married-civ-spouse;Craft-repair;Husband;White;Male;0;0;40;United-States;<=50K
Row24993;49;Private;HS-grad;9;Married-civ-spouse;Sales;Husband;White;Male;0;0;50;United-States;>50K
Row24994;52;Private;HS-grad;9;Married-civ-spouse;Craft-repair;Husband;White;Male;0;0;40;United-States;<=50K
Row24995;41;Private;10th;6;Married-civ-spouse;Transport-moving;Husband;White;Male;0;0;60;United-States;<=50K
Row24996;19;Private;HS-grad;9;Never-married;Farming-fishing;Own-child;White;Male;0;0;40;United-States;<=50K
Row24997;33;Private;HS-grad;9;Divorced;Craft-repair;Own-child;White;Female;0;0;42;United-States;<=50K
Row24998;21;;Some-college;10;Never-married;;Unmarried;White;Male;0;0;40;United-States;<=50K
Row24999;25;Private;Bachelors;13;Married-civ-spouse;Prof-specialty;Wife;White;Female;0;0;32;United-States;<=50K
Row25000;44;Private;11th;7;Divorced;Sales;Unmarried;White;Female;0;0;44;United-States;<=50K
Row25001;20;Private;Some-college;10;Never-married;Prof-specialty;Own-child;White;Male;0;0;40;United-States;<=50K
Row25002;46;Private;10th;6;Married-spouse-absent;Other-service;Not-in-family;Asian-Pac-Islander;Male;0;0;37;China;<=50K
Row25003;39;Private;HS-grad;9;Married-civ-spouse;Sales;Husband;White;Male;0;0;50;United-States;<=50K
Row25004;34;Private;HS-grad;9;Never-married;Handlers-cleaners;Not-in-family;White;Male;0;0;40;United-States;<=50K
Row25005;19;Private;HS-grad;9;Never-married;Handlers-cleaners;Own-child;White;Male;0;0;35;United-States;<=50K
Row25006;27;Private;HS-grad;9;Married-civ-spouse;Craft-repair;Husband;White;Male;5178;0;40;United-States;>50K
Row25007;53;Private;9th;5;Married-civ-spouse;Transport-moving;Husband;White;Male;0;0;40;United-States;<=50K
Row25008;46;Private;Assoc-voc;11;Divorced;Machine-op-inspct;Unmarried;White;Male;0;0;40;United-States;<=50K
Row25009;23;;Bachelors;13;Never-married;;Own-child;White;Male;2907;0;40;United-States;<=50K
Row25010;39;Private;Some-college;10;Never-married;Machine-op-inspct;Other-relative;Asian-Pac-Islander;Male;0;0;40;Philippines;<=50K
Row25011;30;Private;HS-grad;9;Married-civ-spouse;Handlers-cleaners;Husband;White;Male;0;0;40;United-States;<=50K
Row25012;53;Private;Masters;14;Married-civ-spouse;Exec-managerial;Husband;White;Male;0;0;45;United-States;>50K
Row25013;33;Private;9th;5;Married-civ-spouse;Handlers-cleaners;Husband;White;Male;0;0;40;United-States;<=50K
Row25014;22;Private;Some-college;10;Married-civ-spouse;Exec-managerial;Wife;White;Female;0;0;40;United-States;<=50K
Row25015;44;Private;Some-college;10;Divorced;Other-service;Unmarried;Black;Female;0;0;35;United-States;<=50K
Row25016;30;Private;Some-college;10;Divorced;Sales;Unmarried;Amer-Indian-Eskimo;Female;0;0;40;United-States;<=50K
Row25017;66;Private;Some-college;10;Divorced;Adm-clerical;Not-in-family;White;Female;0;0;20;United-States;<=50K
Row25018;39;Private;Bachelors;13;Married-civ-spouse;Craft-repair;Husband;White;Male;0;0;40;United-States;<=50K
Row25019;37;Private;HS-grad;9;Married-civ-spouse;Prof-specialty;Husband;White;Male;0;0;50;United-States;>50K
Row25020;34;Private;HS-grad;9;Married-civ-spouse;Handlers-cleaners;Wife;White;Female;0;0;40;United-States;<=50K
Row25021;17;Private;11th;7;Never-married;Craft-repair;Own-child;White;Male;0;0;20;United-States;<=50K
Row25022;43;Private;Bachelors;13;Never-married;Sales;Not-in-family;White;Male;0;0;60;United-States;>50K
Row25023;46;Private;Bachelors;13;Married-civ-spouse;Prof-specialty;Husband;White;Male;0;0;50;United-States;>50K
Row25024;17;Private;11th;7;Never-married;Other-service;Not-in-family;White;Male;0;0;20;United-States;<=50K
Row25025;60;Private;7th-8th;4;Married-civ-spouse;Machine-op-inspct;Husband;White;Male;3137;0;40;Poland;<=50K
Row25026;63;Private;Masters;14;Married-civ-spouse;Tech-support;Husband;White;Male;5013;0;40;United-States;<=50K
Row25027;42;Private;Assoc-acdm;12;Married-civ-spouse;Sales;Husband;White;Male;0;0;40;United-States;<=50K
Row25028;30;Private;9th;5;Married-civ-spouse;Craft-repair;Husband;Other;Male;0;0;40;Mexico;<=50K
Row25029;33;Private;HS-grad;9;Married-civ-spouse;Transport-moving;Husband;White;Male;0;0;40;United-States;<=50K
Row25030;43;Private;Some-college;10;Married-civ-spouse;Sales;Husband;Amer-Indian-Eskimo;Male;0;0;40;United-States;<=50K
Row25031;20;Private;9th;5;Never-married;Exec-managerial;Other-relative;White;Female;0;0;40;Mexico;<=50K
Row25032;30;Private;Some-college;10;Never-married;Farming-fishing;Other-relative;Black;Male;0;0;72;United-States;<=50K
Row25033;37;Private;HS-grad;9;Married-civ-spouse;Transport-moving;Husband;White;Male;0;0;45;United-States;<=50K
Row25034;33;;Some-college;10;Divorced;;Unmarried;White;Female;0;0;40;United-States;<=50K
Row25035;49;Self-emp-not-inc;Bachelors;13;Married-civ-spouse;Prof-specialty;Husband;White;Male;0;0;40;United-States;>50K
Row25036;65;Private;HS-grad;9;Widowed;Other-service;Unmarried;White;Female;0;0;17;United-States;<=50K
Row25037;35;Private;Prof-school;15;Married-civ-spouse;Prof-specialty;Husband;White;Male;0;0;55;United-States;>50K
Row25038;27;Private;Bachelors;13;Married-civ-spouse;Craft-repair;Husband;White;Male;0;0;40;United-States;<=50K
Row25039;33;Private;HS-grad;9;Married-civ-spouse;Sales;Husband;White;Male;0;1977;45;United-States;>50K
Row25040;18;Private;12th;8;Never-married;Sales;Own-child;White;Female;0;0;20;United-States;<=50K
Row25041;41;Local-gov;Masters;14;Married-civ-spouse;Prof-specialty;Husband;White;Male;0;0;50;United-States;<=50K
Row25042;38;Private;Bachelors;13;Never-married;Exec-managerial;Not-in-family;White;Male;0;1340;40;United-States;<=50K
Row25043;45;Private;HS-grad;9;Married-civ-spouse;Machine-op-inspct;Husband;White;Male;0;0;40;United-States;<=50K
Row25044;18;;Some-college;10;Never-married;;Own-child;White;Male;0;0;40;United-States;<=50K
Row25045;33;Private;Some-college;10;Separated;Other-service;Unmarried;White;Female;0;0;38;El-Salvador;<=50K
Row25046;28;Private;HS-grad;9;Never-married;Handlers-cleaners;Not-in-family;White;Male;0;0;40;;<=50K
Row25047;47;Private;HS-grad;9;Divorced;Prof-specialty;Unmarried;Amer-Indian-Eskimo;Female;0;0;40;United-States;<=50K
Row25048;30;Private;Assoc-acdm;12;Married-civ-spouse;Adm-clerical;Wife;Black;Female;0;0;20;United-States;<=50K
Row25049;36;Private;Assoc-acdm;12;Married-civ-spouse;Prof-specialty;Husband;White;Male;0;0;40;United-States;<=50K
Row25050;21;Private;HS-grad;9;Never-married;Sales;Own-child;White;Male;0;0;30;United-States;<=50K
Row25051;44;Private;Bachelors;13;Never-married;Prof-specialty;Not-in-family;White;Male;0;0;40;United-States;<=50K
Row25052;33;Private;HS-grad;9;Married-spouse-absent;Sales;Not-in-family;White;Male;0;0;20;United-States;<=50K
Row25053;61;;HS-grad;9;Married-civ-spouse;;Husband;Black;Male;0;0;6;United-States;<=50K
Row25054;29;Private;Some-college;10;Married-civ-spouse;Craft-repair;Husband;White;Male;0;0;40;United-States;<=50K
Row25055;45;Private;Some-college;10;Married-civ-spouse;Craft-repair;Husband;White;Male;0;0;40;United-States;>50K
Row25056;18;;HS-grad;9;Never-married;;Own-child;White;Female;0;0;60;United-States;<=50K
Row25057;29;Local-gov;Assoc-voc;11;Never-married;Protective-serv;Not-in-family;White;Male;0;1564;56;United-States;>50K
Row25058;27;Private;Bachelors;13;Never-married;Prof-specialty;Own-child;White;Female;0;0;40;United-States;<=50K
Row25059;21;Private;Some-college;10;Married-civ-spouse;Machine-op-inspct;Husband;White;Male;0;0;20;United-States;<=50K
Row25060;22;;Some-college;10;Married-civ-spouse;;Wife;White;Female;3781;0;35;United-States;<=50K
Row25061;49;Self-emp-inc;Some-college;10;Married-civ-spouse;Craft-repair;Husband;White;Male;0;0;45;United-States;>50K
Row25062;35;Private;Some-college;10;Married-civ-spouse;Exec-managerial;Husband;White;Male;0;0;50;United-States;<=50K
Row25063;47;Private;HS-grad;9;Married-civ-spouse;Craft-repair;Husband;White;Male;5178;0;40;United-States;>50K
Row25064;37;Local-gov;Some-college;10;Married-civ-spouse;Transport-moving;Husband;White;Male;0;0;40;United-States;<=50K
Row25065;37;Private;Assoc-voc;11;Married-civ-spouse;Prof-specialty;Husband;White;Male;0;0;48;United-States;>50K
Row25066;26;Private;HS-grad;9;Divorced;Craft-repair;Not-in-family;White;Male;0;0;40;United-States;<=50K
Row25067;18;;HS-grad;9;Never-married;;Own-child;White;Male;0;0;40;United-States;<=50K
Row25068;55;Federal-gov;Some-college;10;Married-civ-spouse;Craft-repair;Husband;White;Male;0;0;45;United-States;<=50K
Row25069;47;Private;Assoc-acdm;12;Married-civ-spouse;Sales;Husband;White;Male;5178;0;50;United-States;>50K
Row25070;59;Private;HS-grad;9;Separated;Craft-repair;Unmarried;Amer-Indian-Eskimo;Female;0;0;40;United-States;<=50K
Row25071;70;Private;HS-grad;9;Widowed;Adm-clerical;Unmarried;White;Female;0;0;5;United-States;<=50K
Row25072;53;Federal-gov;HS-grad;9;Married-civ-spouse;Tech-support;Husband;White;Male;0;0;40;France;>50K
Row25073;39;Private;HS-grad;9;Divorced;Prof-specialty;Unmarried;White;Female;0;0;40;United-States;<=50K
Row25074;38;Private;9th;5;Married-civ-spouse;Handlers-cleaners;Husband;White;Male;0;0;40;United-States;<=50K
Row25075;33;Private;Some-college;10;Separated;Tech-support;Unmarried;White;Female;0;0;50;Columbia;<=50K
Row25076;19;;Some-college;10;Never-married;;Own-child;White;Male;0;0;40;United-States;<=50K
Row25077;28;Private;HS-grad;9;Never-married;Adm-clerical;Not-in-family;White;Male;0;0;40;United-States;<=50K
Row25078;74;Private;10th;6;Divorced;Other-service;Not-in-family;White;Female;0;0;1;United-States;<=50K
Row25079;40;Private;Bachelors;13;Married-civ-spouse;Adm-clerical;Husband;White;Male;0;0;40;United-States;>50K
Row25080;35;Private;Assoc-voc;11;Divorced;Sales;Not-in-family;White;Male;0;0;40;United-States;<=50K
Row25081;35;Self-emp-not-inc;HS-grad;9;Divorced;Craft-repair;Not-in-family;White;Male;0;0;50;United-States;<=50K
Row25082;41;Private;Some-college;10;Married-civ-spouse;Sales;Husband;White;Male;0;0;40;United-States;>50K
Row25083;38;Private;Some-college;10;Never-married;Sales;Not-in-family;White;Male;0;0;50;United-States;<=50K
Row25084;29;Self-emp-not-inc;10th;6;Married-civ-spouse;Craft-repair;Husband;White;Male;0;0;35;United-States;>50K
Row25085;46;Self-emp-not-inc;HS-grad;9;Married-civ-spouse;Exec-managerial;Husband;White;Male;0;0;50;United-States;<=50K
Row25086;46;Private;HS-grad;9;Divorced;Craft-repair;Not-in-family;White;Female;0;0;40;United-States;<=50K
Row25087;40;Private;Bachelors;13;Married-civ-spouse;Prof-specialty;Husband;White;Male;0;0;60;United-States;>50K
Row25088;29;Federal-gov;Bachelors;13;Married-civ-spouse;Exec-managerial;Husband;White;Male;7688;0;40;United-States;>50K
Row25089;39;Private;Assoc-acdm;12;Married-civ-spouse;Protective-serv;Husband;Black;Male;0;0;60;United-States;<=50K
Row25090;31;Private;HS-grad;9;Never-married;Exec-managerial;Own-child;White;Male;0;0;60;United-States;<=50K
Row25091;50;Local-gov;Masters;14;Divorced;Exec-managerial;Not-in-family;White;Female;4650;0;70;United-States;<=50K
Row25092;31;State-gov;Bachelors;13;Never-married;Prof-specialty;Not-in-family;White;Female;0;0;40;United-States;<=50K
Row25093;27;Private;Some-college;10;Married-civ-spouse;Craft-repair;Husband;White;Male;0;0;45;United-States;<=50K
Row25094;27;Private;Some-college;10;Never-married;Handlers-cleaners;Not-in-family;Black;Male;0;0;25;United-States;<=50K
Row25095;28;Private;Bachelors;13;Never-married;Prof-specialty;Not-in-family;White;Female;0;0;20;United-States;<=50K
Row25096;21;Private;HS-grad;9;Never-married;Other-service;Own-child;Black;Female;0;0;30;United-States;<=50K
Row25097;57;Local-gov;Bachelors;13;Divorced;Exec-managerial;Not-in-family;White;Male;0;0;40;United-States;<=50K
Row25098;56;Local-gov;Masters;14;Divorced;Prof-specialty;Not-in-family;White;Female;0;0;40;United-States;<=50K
Row25099;22;;HS-grad;9;Never-married;;Not-in-family;White;Female;0;0;40;United-States;<=50K
Row25100;48;Private;Preschool;1;Separated;Other-service;Unmarried;White;Female;0;0;40;El-Salvador;<=50K
Row25101;36;Self-emp-inc;Some-college;10;Divorced;Sales;Unmarried;Asian-Pac-Islander;Male;0;0;55;United-States;<=50K
Row25102;51;Private;12th;8;Married-civ-spouse;Transport-moving;Husband;White;Male;0;0;40;United-States;<=50K
Row25103;39;Local-gov;Assoc-acdm;12;Never-married;Transport-moving;Not-in-family;White;Male;0;0;48;United-States;<=50K
Row25104;43;Private;HS-grad;9;Married-civ-spouse;Transport-moving;Husband;White;Male;0;0;70;United-States;>50K
Row25105;38;Private;Masters;14;Married-civ-spouse;Prof-specialty;Husband;Asian-Pac-Islander;Male;0;0;40;;<=50K
Row25106;51;Local-gov;HS-grad;9;Married-civ-spouse;Machine-op-inspct;Husband;White;Male;0;0;40;United-States;<=50K
Row25107;43;State-gov;HS-grad;9;Married-civ-spouse;Prof-specialty;Husband;White;Male;0;0;40;United-States;<=50K
Row25108;44;Private;Masters;14;Married-civ-spouse;Prof-specialty;Husband;White;Male;7298;0;40;United-States;>50K
Row25109;35;Private;HS-grad;9;Divorced;Exec-managerial;Unmarried;White;Female;0;0;50;United-States;<=50K
Row25110;40;Private;HS-grad;9;Married-civ-spouse;Prof-specialty;Husband;White;Male;0;1902;40;United-States;>50K
Row25111;39;Private;10th;6;Separated;Other-service;Own-child;Black;Female;0;0;12;United-States;<=50K
Row25112;47;Self-emp-inc;7th-8th;4;Married-civ-spouse;Craft-repair;Husband;White;Male;0;0;40;;<=50K
