RowID;age;workclass;education;education-num;marital-status;occupation;relationship;race;sex;capital-gain;capital-loss;hours-per-week;native-country
Row15123;38;Private;Some-college;10;Married-civ-spouse;Exec-managerial;Husband;White;Male;0;0;80;United-States
Row15124;27;Local-gov;Assoc-voc;11;Never-married;Exec-managerial;Own-child;White;Female;0;0;40;United-States
Row15125;45;Federal-gov;Bachelors;13;Never-married;Adm-clerical;Not-in-family;White;Male;0;0;45;United-States
Row15126;32;Private;Bachelors;13;Married-civ-spouse;Exec-managerial;Husband;White;Male;0;0;45;United-States
Row15127;38;Federal-gov;HS-grad;9;Married-civ-spouse;Craft-repair;Husband;White;Male;0;0;40;United-States
Row15128;21;Private;HS-grad;9;Never-married;Sales;Own-child;White;Male;0;0;40;United-States
Row15129;33;Private;HS-grad;9;Married-civ-spouse;Other-service;Husband;White;Male;0;0;50;United-States
Row15130;27;Private;HS-grad;9;Never-married;Sales;Own-child;White;Female;0;0;45;Mexico
Row15131;19;Private;Some-college;10;Never-married;Adm-clerical;Not-in-family;White;Female;0;0;20;United-States
Row15132;20;Local-gov;HS-grad;9;Never-married;Craft-repair;Not-in-family;White;Male;0;0;10;United-States
Row15133;37;Self-emp-not-inc;HS-grad;9;Married-civ-spouse;Transport-moving;Husband;White;Male;0;0;75;United-States
Row15134;18;Private;11th;7;Never-married;Handlers-cleaners;Not-in-family;White;Male;0;0;40;United-States
Row15135;72;Self-emp-not-inc;Prof-school;15;Married-civ-spouse;Prof-specialty;Husband;White;Male;0;0;35;United-States
Row15136;31;Private;Masters;14;Never-married;Exec-managerial;Not-in-family;White;Female;0;2258;40;United-States
Row15137;33;Private;HS-grad;9;Married-civ-spouse;Machine-op-inspct;Husband;White;Male;0;0;40;United-States
Row15138;47;Private;HS-grad;9;Married-civ-spouse;Craft-repair;Husband;White;Male;0;0;40;United-States
Row15139;46;Private;Some-college;10;Divorced;Machine-op-inspct;Not-in-family;Black;Female;0;0;40;United-States
Row15140;42;;Bachelors;13;Married-civ-spouse;;Husband;Black;Male;2580;0;8;United-States
Row15141;22;Private;HS-grad;9;Never-married;Sales;Own-child;White;Female;0;0;36;United-States
Row15142;53;Private;Masters;14;Married-civ-spouse;Sales;Husband;White;Male;0;0;40;United-States
Row15143;59;Federal-gov;HS-grad;9;Married-civ-spouse;Adm-clerical;Husband;Black;Male;0;0;40;United-States
Row15144;36;Private;Assoc-voc;11;Never-married;Prof-specialty;Not-in-family;White;Male;0;0;40;United-States
Row15145;34;Private;Bachelors;13;Married-civ-spouse;Prof-specialty;Husband;White;Male;0;0;40;United-States
Row15146;61;Private;12th;8;Divorced;Protective-serv;Not-in-family;White;Male;0;0;37;Cuba
Row15147;40;Private;HS-grad;9;Separated;Adm-clerical;Unmarried;Black;Female;0;0;40;United-States
Row15148;35;Private;Assoc-acdm;12;Married-civ-spouse;Sales;Husband;White;Male;0;1887;45;United-States
Row15149;41;Private;HS-grad;9;Married-civ-spouse;Other-service;Wife;White;Female;0;0;40;United-States
Row15150;23;Private;Bachelors;13;Never-married;Prof-specialty;Not-in-family;White;Female;0;0;30;United-States
Row15151;41;Private;Some-college;10;Married-civ-spouse;Craft-repair;Husband;White;Male;0;1977;60;United-States
Row15152;26;Private;HS-grad;9;Never-married;Craft-repair;Own-child;White;Male;0;0;40;United-States
Row15153;27;Private;Some-college;10;Never-married;Machine-op-inspct;Unmarried;Black;Male;0;0;40;United-States
Row15154;41;Self-emp-not-inc;Bachelors;13;Married-civ-spouse;Exec-managerial;Husband;White;Male;0;0;55;United-States
Row15155;43;Private;Bachelors;13;Divorced;Prof-specialty;Unmarried;Black;Female;0;0;60;United-States
Row15156;38;Self-emp-inc;Prof-school;15;Never-married;Sales;Not-in-family;White;Female;0;0;45;United-States
Row15157;47;Local-gov;Bachelors;13;Married-civ-spouse;Prof-specialty;Husband;White;Male;0;0;72;United-States
Row15158;23;Private;Bachelors;13;Never-married;Sales;Not-in-family;White;Female;0;0;30;United-States
Row15159;35;Local-gov;Bachelors;13;Never-married;Prof-specialty;Not-in-family;White;Female;0;0;20;United-States
Row15160;42;Self-emp-not-inc;Assoc-acdm;12;Married-civ-spouse;Exec-managerial;Husband;White;Male;0;0;70;United-States
Row15161;24;Private;HS-grad;9;Never-married;Exec-managerial;Own-child;White;Female;0;0;50;United-States
Row15162;58;Private;Bachelors;13;Married-civ-spouse;Exec-managerial;Husband;White;Male;0;0;50;United-States
Row15163;22;Private;HS-grad;9;Married-civ-spouse;Transport-moving;Husband;Other;Male;0;0;40;Dominican-Republic
Row15164;38;Self-emp-not-inc;HS-grad;9;Married-civ-spouse;Transport-moving;Husband;White;Male;0;0;50;United-States
Row15165;41;Private;12th;8;Married-civ-spouse;Craft-repair;Husband;White;Male;0;0;40;United-States
Row15166;46;Private;HS-grad;9;Divorced;Other-service;Not-in-family;White;Male;0;0;40;United-States
Row15167;22;Private;Bachelors;13;Never-married;Other-service;Not-in-family;White;Female;0;0;20;United-States
Row15168;17;Private;HS-grad;9;Never-married;Sales;Own-child;Black;Female;0;0;16;United-States
Row15169;31;Self-emp-inc;HS-grad;9;Divorced;Other-service;Unmarried;White;Male;0;0;30;United-States
Row15170;73;;10th;6;Never-married;;Not-in-family;White;Male;0;0;12;United-States
Row15171;27;Private;Bachelors;13;Never-married;Prof-specialty;Own-child;White;Male;0;0;50;United-States
Row15172;57;Private;Some-college;10;Widowed;Exec-managerial;Not-in-family;White;Male;0;0;60;United-States
Row15173;54;State-gov;Bachelors;13;Married-civ-spouse;Prof-specialty;Husband;White;Male;0;0;70;United-States
Row15174;40;Private;HS-grad;9;Never-married;Priv-house-serv;Other-relative;Black;Female;0;0;40;Honduras
Row15175;23;Self-emp-not-inc;Assoc-voc;11;Never-married;Farming-fishing;Own-child;White;Male;0;0;40;United-States
Row15176;36;Private;Bachelors;13;Married-civ-spouse;Prof-specialty;Husband;White;Male;0;0;50;United-States
Row15177;54;State-gov;Assoc-acdm;12;Divorced;Adm-clerical;Not-in-family;White;Male;0;0;39;United-States
Row15178;32;Self-emp-inc;Bachelors;13;Married-civ-spouse;Exec-managerial;Husband;White;Male;99999;0;60;United-States
Row15179;44;Self-emp-not-inc;Some-college;10;Married-civ-spouse;Sales;Husband;White;Male;0;0;25;United-States
Row15180;36;;11th;7;Never-married;;Not-in-family;Black;Male;0;0;40;United-States
Row15181;30;;Some-college;10;Never-married;;Not-in-family;White;Female;0;0;36;United-States
Row15182;39;Self-emp-not-inc;HS-grad;9;Married-civ-spouse;Farming-fishing;Husband;White;Male;0;0;54;United-States
Row15183;36;Private;Some-college;10;Divorced;Sales;Unmarried;Black;Female;0;0;38;United-States
Row15184;65;Private;Assoc-acdm;12;Married-civ-spouse;Adm-clerical;Husband;White;Male;20051;0;20;
Row15185;43;Private;Bachelors;13;Married-civ-spouse;Prof-specialty;Husband;White;Male;0;0;40;United-States
Row15186;36;Private;HS-grad;9;Married-civ-spouse;Craft-repair;Husband;White;Male;5013;0;30;United-States
Row15187;40;Local-gov;HS-grad;9;Married-civ-spouse;Adm-clerical;Wife;Amer-Indian-Eskimo;Female;0;0;40;United-States
Row15188;23;Private;Some-college;10;Never-married;Other-service;Not-in-family;White;Female;0;0;55;United-States
Row15189;67;Private;HS-grad;9;Widowed;Other-service;Not-in-family;White;Female;0;0;15;United-States
Row15190;48;Local-gov;Masters;14;Married-civ-spouse;Prof-specialty;Husband;White;Male;0;0;50;United-States
Row15191;59;Private;HS-grad;9;Married-civ-spouse;Transport-moving;Husband;White;Male;0;0;35;United-States
Row15192;74;;5th-6th;3;Widowed;;Not-in-family;Black;Male;0;0;32;United-States
Row15193;36;Private;HS-grad;9;Never-married;Adm-clerical;Own-child;Black;Female;0;0;40;United-States
Row15194;19;Private;HS-grad;9;Never-married;Machine-op-inspct;Not-in-family;White;Male;0;0;40;United-States
Row15195;24;Federal-gov;HS-grad;9;Never-married;Prof-specialty;Unmarried;Black;Female;0;0;40;United-States
Row15196;41;Private;HS-grad;9;Divorced;Other-service;Unmarried;White;Female;0;0;40;United-States
Row15197;43;Local-gov;10th;6;Married-civ-spouse;Other-service;Husband;White;Male;0;0;40;United-States
Row15198;27;Private;HS-grad;9;Married-civ-spouse;Handlers-cleaners;Husband;White;Male;0;0;40;United-States
Row15199;48;Private;HS-grad;9;Married-civ-spouse;Transport-moving;Husband;Black;Male;0;0;99;United-States
Row15200;18;;10th;6;Never-married;;Own-child;Black;Male;0;0;40;United-States
Row15201;23;Self-emp-not-inc;Assoc-voc;11;Never-married;Craft-repair;Not-in-family;White;Male;0;0;45;United-States
Row15202;56;Private;HS-grad;9;Divorced;Transport-moving;Not-in-family;White;Male;0;0;50;United-States
Row15203;22;Federal-gov;HS-grad;9;Never-married;Other-service;Own-child;White;Female;0;0;40;United-States
Row15204;61;Private;HS-grad;9;Divorced;Sales;Not-in-family;White;Female;0;0;38;United-States
Row15205;22;Private;HS-grad;9;Never-married;Sales;Own-child;White;Female;0;0;35;United-States
Row15206;48;Private;Masters;14;Married-civ-spouse;Craft-repair;Husband;White;Male;0;0;54;United-States
Row15207;61;;11th;7;Widowed;;Unmarried;Black;Female;0;0;9;United-States
Row15208;30;Private;Prof-school;15;Married-civ-spouse;Prof-specialty;Husband;Asian-Pac-Islander;Male;0;0;40;Taiwan
Row15209;72;Private;Some-college;10;Married-civ-spouse;Protective-serv;Husband;White;Male;0;0;40;United-States
Row15210;31;State-gov;Some-college;10;Married-civ-spouse;Protective-serv;Husband;White;Male;0;0;50;United-States
Row15211;71;Self-emp-not-inc;HS-grad;9;Married-civ-spouse;Farming-fishing;Husband;White;Male;0;1510;35;United-States
Row15212;49;Private;Bachelors;13;Married-civ-spouse;Machine-op-inspct;Husband;White;Male;0;0;40;United-States
Row15213;49;Private;HS-grad;9;Married-civ-spouse;Sales;Husband;White;Male;0;1887;45;United-States
Row15214;41;Private;Some-college;10;Divorced;Transport-moving;Not-in-family;White;Male;0;0;45;United-States
Row15215;29;Private;HS-grad;9;Married-civ-spouse;Craft-repair;Husband;White;Male;0;0;40;United-States
Row15216;19;Private;Some-college;10;Never-married;Adm-clerical;Own-child;White;Female;0;0;26;United-States
Row15217;30;Private;Assoc-voc;11;Married-civ-spouse;Craft-repair;Husband;White;Male;0;0;40;United-States
Row15218;40;Private;Some-college;10;Divorced;Machine-op-inspct;Not-in-family;Black;Male;0;0;40;United-States
Row15219;51;State-gov;Masters;14;Married-civ-spouse;Exec-managerial;Husband;White;Male;0;0;50;United-States
Row15220;45;;HS-grad;9;Never-married;;Not-in-family;White;Male;0;0;2;United-States
Row15221;22;Private;HS-grad;9;Never-married;Handlers-cleaners;Unmarried;White;Male;0;1974;45;United-States
Row15222;49;Private;10th;6;Married-civ-spouse;Craft-repair;Husband;White;Male;0;0;40;United-States
Row15223;17;Private;10th;6;Never-married;Other-service;Own-child;White;Female;0;0;10;United-States
Row15224;46;Private;Assoc-acdm;12;Married-civ-spouse;Craft-repair;Husband;White;Male;0;0;45;United-States
Row15225;55;Self-emp-inc;HS-grad;9;Married-civ-spouse;Sales;Husband;White;Male;0;1573;44;United-States
Row15226;28;Private;Assoc-voc;11;Never-married;Sales;Not-in-family;White;Male;0;0;40;United-States
Row15227;39;Self-emp-inc;Prof-school;15;Married-civ-spouse;Prof-specialty;Husband;White;Male;0;0;40;United-States
Row15228;36;Local-gov;HS-grad;9;Married-civ-spouse;Exec-managerial;Husband;White;Male;0;0;40;United-States
Row15229;36;Private;HS-grad;9;Married-civ-spouse;Craft-repair;Husband;White;Male;0;0;40;United-States
Row15230;23;Self-emp-inc;HS-grad;9;Never-married;Adm-clerical;Not-in-family;White;Female;0;0;40;United-States
Row15231;38;Local-gov;HS-grad;9;Never-married;Protective-serv;Unmarried;Black;Male;0;0;40;United-States
Row15232;75;Private;10th;6;Widowed;Tech-support;Not-in-family;White;Female;0;0;32;United-States
Row15233;53;Private;Prof-school;15;Married-civ-spouse;Exec-managerial;Husband;White;Male;0;0;45;
Row15234;39;Private;HS-grad;9;Never-married;Adm-clerical;Not-in-family;White;Female;0;0;40;United-States
Row15235;19;Private;Some-college;10;Never-married;Other-service;Own-child;White;Female;0;0;10;United-States
Row15236;39;Private;Bachelors;13;Married-civ-spouse;Prof-specialty;Husband;White;Male;0;0;60;United-States
Row15237;23;;HS-grad;9;Married-civ-spouse;;Husband;White;Male;0;1573;40;United-States
Row15238;31;Federal-gov;Bachelors;13;Married-civ-spouse;Adm-clerical;Wife;Asian-Pac-Islander;Female;5178;0;40;United-States
Row15239;60;Private;HS-grad;9;Widowed;Sales;Unmarried;White;Female;0;0;38;United-States
Row15240;30;Private;11th;7;Married-civ-spouse;Craft-repair;Husband;White;Male;2580;0;40;United-States
Row15241;23;Private;11th;7;Married-civ-spouse;Handlers-cleaners;Husband;White;Male;0;0;40;United-States
Row15242;42;Private;Some-college;10;Separated;Adm-clerical;Not-in-family;White;Female;0;0;40;Cuba
Row15243;55;State-gov;Some-college;10;Divorced;Transport-moving;Not-in-family;White;Male;0;0;40;United-States
Row15244;77;Self-emp-not-inc;9th;5;Widowed;Other-service;Not-in-family;White;Female;0;0;40;England
Row15245;64;Self-emp-inc;HS-grad;9;Married-civ-spouse;Exec-managerial;Husband;White;Male;0;0;40;Greece
Row15246;35;Private;Some-college;10;Married-civ-spouse;Sales;Husband;White;Male;0;0;50;United-States
Row15247;19;Private;HS-grad;9;Never-married;Other-service;Own-child;Black;Male;0;0;25;United-States
Row15248;17;;12th;8;Never-married;;Own-child;Black;Male;0;0;30;United-States
Row15249;45;Private;Some-college;10;Divorced;Tech-support;Unmarried;White;Female;0;0;40;United-States
Row15250;38;Private;Masters;14;Married-civ-spouse;Tech-support;Husband;White;Male;0;0;20;United-States
Row15251;59;Private;Assoc-voc;11;Divorced;Adm-clerical;Not-in-family;White;Female;0;0;40;United-States
Row15252;21;Private;HS-grad;9;Never-married;Machine-op-inspct;Own-child;White;Male;0;0;40;United-States
Row15253;45;Private;HS-grad;9;Married-civ-spouse;Craft-repair;Husband;White;Male;0;0;30;United-States
Row15254;23;Private;10th;6;Married-civ-spouse;Other-service;Husband;White;Male;0;1573;30;Mexico
Row15255;37;Private;HS-grad;9;Married-civ-spouse;Exec-managerial;Husband;White;Male;0;0;60;United-States
Row15256;29;Private;Assoc-acdm;12;Never-married;Sales;Own-child;White;Female;0;0;32;United-States
Row15257;29;Private;11th;7;Never-married;Craft-repair;Not-in-family;White;Male;0;0;40;United-States
Row15258;19;;HS-grad;9;Never-married;;Own-child;Black;Female;0;0;20;United-States
Row15259;19;;HS-grad;9;Never-married;;Own-child;White;Male;0;0;40;United-States
Row15260;27;Private;HS-grad;9;Never-married;Adm-clerical;Own-child;White;Female;0;0;35;Italy
Row15261;44;Private;HS-grad;9;Married-civ-spouse;Prof-specialty;Husband;White;Male;0;0;40;United-States
Row15262;50;Self-emp-inc;Masters;14;Separated;Exec-managerial;Unmarried;Asian-Pac-Islander;Male;0;0;45;China
Row15263;53;Local-gov;Masters;14;Married-civ-spouse;Exec-managerial;Husband;White;Male;0;0;40;United-States
Row15264;41;Private;Bachelors;13;Divorced;Prof-specialty;Not-in-family;White;Male;0;0;45;United-States
Row15265;23;Private;HS-grad;9;Never-married;Other-service;Other-relative;White;Female;0;0;45;United-States
Row15266;24;State-gov;Masters;14;Never-married;Prof-specialty;Not-in-family;White;Female;0;0;40;United-States
Row15267;31;Private;Bachelors;13;Married-civ-spouse;Prof-specialty;Husband;White;Male;0;0;40;United-States
Row15268;37;Private;Prof-school;15;Never-married;Prof-specialty;Not-in-family;Asian-Pac-Islander;Female;0;0;55;United-States
Row15269;57;Private;10th;6;Widowed;Transport-moving;Not-in-family;White;Male;0;0;40;United-States
Row15270;25;Private;Bachelors;13;Never-married;Adm-clerical;Unmarried;White;Female;0;0;60;United-States
Row15271;50;Private;Some-college;10;Divorced;Exec-managerial;Unmarried;White;Female;0;0;40;United-States
Row15272;47;Private;11th;7;Married-civ-spouse;Other-service;Husband;White;Male;0;0;50;United-States
Row15273;23;Private;Bachelors;13;Never-married;Prof-specialty;Not-in-family;White;Female;0;0;40;United-States
Row15274;30;Local-gov;Masters;14;Never-married;Prof-specialty;Not-in-family;White;Female;0;0;40;United-States
Row15275;18;Private;Some-college;10;Never-married;Handlers-cleaners;Own-child;White;Male;0;0;30;United-States
Row15276;48;Private;11th;7;Divorced;Adm-clerical;Not-in-family;White;Male;0;0;40;United-States
Row15277;34;Private;Masters;14;Never-married;Other-service;Unmarried;Black;Female;0;0;28;United-States
Row15278;44;Private;Some-college;10;Married-civ-spouse;Sales;Husband;Black;Male;0;0;50;United-States
Row15279;40;Private;Some-college;10;Never-married;Craft-repair;Not-in-family;White;Male;0;0;40;United-States
Row15280;35;Private;HS-grad;9;Never-married;Craft-repair;Own-child;White;Female;0;0;48;United-States
Row15281;37;Private;Some-college;10;Never-married;Handlers-cleaners;Own-child;White;Male;0;0;40;United-States
Row15282;34;Private;HS-grad;9;Married-civ-spouse;Prof-specialty;Husband;White;Male;0;0;39;United-States
Row15283;33;Self-emp-not-inc;HS-grad;9;Married-civ-spouse;Sales;Husband;White;Male;0;0;70;United-States
Row15284;36;Private;HS-grad;9;Divorced;Transport-moving;Not-in-family;White;Male;0;0;45;United-States
Row15285;29;;HS-grad;9;Never-married;;Not-in-family;White;Male;0;0;32;United-States
Row15286;37;;Assoc-acdm;12;Married-civ-spouse;;Husband;White;Male;0;0;32;United-States
Row15287;53;Private;9th;5;Never-married;Priv-house-serv;Not-in-family;White;Female;0;0;9;United-States
Row15288;48;Private;Some-college;10;Married-civ-spouse;Craft-repair;Husband;White;Male;0;0;50;United-States
Row15289;36;Private;Some-college;10;Married-civ-spouse;Sales;Husband;White;Male;0;0;48;United-States
Row15290;21;Private;HS-grad;9;Married-civ-spouse;Machine-op-inspct;Wife;Black;Female;0;0;37;United-States
Row15291;38;Private;Bachelors;13;Married-civ-spouse;Prof-specialty;Husband;Asian-Pac-Islander;Male;0;0;40;United-States
Row15292;55;Private;10th;6;Married-spouse-absent;Craft-repair;Not-in-family;White;Male;0;0;50;United-States
Row15293;29;Private;Some-college;10;Never-married;Tech-support;Own-child;White;Female;0;0;40;Nicaragua
Row15294;59;Private;Some-college;10;Married-civ-spouse;Other-service;Husband;Asian-Pac-Islander;Male;0;0;40;Philippines
Row15295;42;Self-emp-not-inc;Some-college;10;Married-civ-spouse;Craft-repair;Husband;White;Male;0;0;45;United-States
Row15296;22;Private;Some-college;10;Never-married;Sales;Unmarried;White;Male;0;0;40;United-States
Row15297;31;Private;Bachelors;13;Married-civ-spouse;Exec-managerial;Husband;White;Male;0;0;55;United-States
Row15298;41;Private;HS-grad;9;Married-civ-spouse;Handlers-cleaners;Husband;White;Male;7688;0;40;United-States
Row15299;45;Private;HS-grad;9;Divorced;Other-service;Not-in-family;White;Female;0;0;40;United-States
Row15300;31;State-gov;HS-grad;9;Divorced;Adm-clerical;Not-in-family;White;Male;0;0;40;United-States
Row15301;53;Private;HS-grad;9;Divorced;Other-service;Unmarried;Black;Female;0;0;20;United-States
Row15302;47;Federal-gov;Assoc-voc;11;Married-civ-spouse;Adm-clerical;Husband;White;Male;0;0;45;United-States
Row15303;27;Private;10th;6;Married-civ-spouse;Handlers-cleaners;Husband;White;Male;0;0;20;United-States
Row15304;49;Private;HS-grad;9;Separated;Sales;Unmarried;White;Female;0;0;40;United-States
Row15305;34;Private;HS-grad;9;Married-civ-spouse;Transport-moving;Husband;White;Male;0;0;65;United-States
Row15306;34;Self-emp-not-inc;Assoc-voc;11;Never-married;Other-service;Not-in-family;White;Male;0;0;40;United-States
Row15307;50;Local-gov;Assoc-acdm;12;Married-civ-spouse;Protective-serv;Husband;White;Male;0;1977;40;United-States
Row15308;37;Private;Some-college;10;Married-civ-spouse;Transport-moving;Husband;White;Male;0;0;45;United-States
Row15309;27;Private;Masters;14;Never-married;Prof-specialty;Not-in-family;White;Female;0;0;45;United-States
Row15310;31;Self-emp-inc;Masters;14;Never-married;Sales;Own-child;White;Female;27828;0;40;United-States
Row15311;24;Private;HS-grad;9;Married-civ-spouse;Craft-repair;Husband;White;Male;0;0;50;United-States
Row15312;28;Private;Prof-school;15;Never-married;Prof-specialty;Not-in-family;White;Male;0;0;80;United-States
Row15313;27;Private;Some-college;10;Never-married;Adm-clerical;Unmarried;Black;Female;0;0;40;Germany
Row15314;41;Private;Bachelors;13;Married-civ-spouse;Adm-clerical;Wife;White;Female;0;0;40;United-States
Row15315;28;Private;HS-grad;9;Never-married;Handlers-cleaners;Unmarried;Black;Female;0;0;40;Dominican-Republic
Row15316;26;Private;HS-grad;9;Never-married;Craft-repair;Own-child;White;Male;0;0;40;United-States
Row15317;17;;12th;8;Never-married;;Own-child;White;Female;0;0;8;United-States
Row15318;17;Private;11th;7;Never-married;Sales;Own-child;White;Female;0;0;14;United-States
Row15319;70;Self-emp-not-inc;HS-grad;9;Married-civ-spouse;Farming-fishing;Husband;White;Male;0;0;50;United-States
Row15320;57;Private;Bachelors;13;Married-civ-spouse;Prof-specialty;Husband;White;Male;0;0;40;
Row15321;64;Private;1st-4th;2;Married-civ-spouse;Transport-moving;Husband;White;Male;0;0;40;United-States
Row15322;38;Self-emp-not-inc;HS-grad;9;Never-married;Farming-fishing;Not-in-family;White;Male;0;0;50;United-States
Row15323;23;Private;Bachelors;13;Never-married;Adm-clerical;Own-child;White;Female;0;0;40;United-States
Row15324;18;;12th;8;Never-married;;Own-child;White;Male;0;0;30;United-States
Row15325;47;Self-emp-not-inc;HS-grad;9;Married-civ-spouse;Craft-repair;Husband;Black;Male;3103;0;50;United-States
Row15326;54;Private;Some-college;10;Married-civ-spouse;Exec-managerial;Husband;White;Male;0;0;44;United-States
Row15327;42;Local-gov;Assoc-acdm;12;Divorced;Protective-serv;Not-in-family;Asian-Pac-Islander;Male;0;0;48;United-States
Row15328;23;Private;Some-college;10;Never-married;Sales;Own-child;White;Female;0;0;40;United-States
Row15329;28;Private;HS-grad;9;Never-married;Transport-moving;Own-child;White;Male;0;0;40;United-States
Row15330;40;Private;5th-6th;3;Married-civ-spouse;Other-service;Husband;White;Male;0;1672;30;Mexico
Row15331;32;Private;HS-grad;9;Married-civ-spouse;Craft-repair;Husband;White;Male;0;0;55;United-States
Row15332;35;Self-emp-not-inc;HS-grad;9;Married-civ-spouse;Transport-moving;Husband;White;Male;0;0;65;United-States
Row15333;17;Private;11th;7;Never-married;Sales;Own-child;White;Female;0;0;15;United-States
Row15334;37;;Some-college;10;Married-civ-spouse;;Husband;White;Male;0;0;40;United-States
Row15335;23;Private;Some-college;10;Never-married;Sales;Not-in-family;White;Male;0;0;40;United-States
Row15336;47;;HS-grad;9;Never-married;;Not-in-family;White;Male;0;0;12;United-States
Row15337;29;Private;HS-grad;9;Married-civ-spouse;Exec-managerial;Other-relative;Asian-Pac-Islander;Male;0;0;75;Thailand
Row15338;33;Local-gov;Some-college;10;Married-civ-spouse;Adm-clerical;Wife;White;Female;0;0;40;United-States
Row15339;46;Private;Masters;14;Married-civ-spouse;Sales;Husband;White;Male;0;0;40;United-States
Row15340;24;Private;Bachelors;13;Married-civ-spouse;Sales;Husband;White;Male;0;0;35;United-States
Row15341;44;Private;Some-college;10;Married-civ-spouse;Craft-repair;Husband;White;Male;0;0;40;United-States
Row15342;33;;HS-grad;9;Divorced;;Not-in-family;Black;Female;0;0;40;United-States
Row15343;68;Local-gov;Assoc-voc;11;Married-civ-spouse;Exec-managerial;Husband;White;Male;0;0;24;United-States
Row15344;34;Private;HS-grad;9;Married-civ-spouse;Craft-repair;Husband;Black;Male;0;0;40;United-States
Row15345;19;Private;HS-grad;9;Married-spouse-absent;Other-service;Own-child;White;Female;0;0;35;United-States
Row15346;27;Private;Some-college;10;Married-civ-spouse;Tech-support;Husband;White;Male;0;0;65;United-States
Row15347;25;Private;HS-grad;9;Married-civ-spouse;Machine-op-inspct;Husband;White;Male;0;0;40;United-States
Row15348;62;Self-emp-inc;Some-college;10;Married-civ-spouse;Craft-repair;Husband;White;Male;0;0;90;United-States
Row15349;31;Private;Bachelors;13;Never-married;Prof-specialty;Not-in-family;Asian-Pac-Islander;Female;0;0;25;
Row15350;32;Private;HS-grad;9;Married-civ-spouse;Craft-repair;Husband;White;Male;0;0;40;United-States
Row15351;31;Self-emp-not-inc;HS-grad;9;Never-married;Other-service;Own-child;White;Female;0;0;40;United-States
Row15352;27;Private;Some-college;10;Never-married;Other-service;Own-child;White;Male;0;0;25;United-States
Row15353;36;Private;Bachelors;13;Never-married;Prof-specialty;Not-in-family;White;Female;4650;0;25;United-States
Row15354;50;Private;Bachelors;13;Married-civ-spouse;Prof-specialty;Husband;White;Male;0;0;30;United-States
Row15355;31;Private;HS-grad;9;Never-married;Machine-op-inspct;Not-in-family;White;Male;0;0;50;United-States
Row15356;42;Private;HS-grad;9;Never-married;Other-service;Not-in-family;Black;Male;0;0;40;United-States
Row15357;27;Private;Some-college;10;Never-married;Prof-specialty;Not-in-family;White;Male;0;0;40;United-States
Row15358;22;Private;Some-college;10;Never-married;Other-service;Not-in-family;Asian-Pac-Islander;Male;1055;0;20;China
Row15359;46;Private;HS-grad;9;Divorced;Sales;Not-in-family;White;Female;0;0;40;United-States
Row15360;25;Private;Some-college;10;Never-married;Adm-clerical;Unmarried;White;Female;0;0;40;United-States
Row15361;37;Private;Some-college;10;Divorced;Sales;Not-in-family;White;Male;0;2258;40;United-States
Row15362;58;Self-emp-inc;Some-college;10;Married-civ-spouse;Sales;Husband;White;Male;0;1977;50;United-States
Row15363;17;Private;11th;7;Never-married;Handlers-cleaners;Own-child;White;Male;0;0;20;United-States
Row15364;35;State-gov;Some-college;10;Never-married;Prof-specialty;Own-child;White;Male;0;0;35;United-States
Row15365;46;Private;Some-college;10;Divorced;Tech-support;Not-in-family;Amer-Indian-Eskimo;Male;13550;0;40;United-States
Row15366;35;;Bachelors;13;Married-civ-spouse;;Husband;White;Male;0;0;50;United-States
Row15367;36;Private;HS-grad;9;Married-civ-spouse;Craft-repair;Husband;White;Male;0;0;40;United-States
Row15368;22;Private;Bachelors;13;Never-married;Exec-managerial;Not-in-family;White;Male;0;0;40;United-States
Row15369;21;Private;HS-grad;9;Divorced;Sales;Unmarried;White;Female;0;0;48;United-States
Row15370;46;Private;Bachelors;13;Married-civ-spouse;Sales;Wife;White;Female;0;0;16;United-States
Row15371;27;Private;HS-grad;9;Married-civ-spouse;Craft-repair;Husband;White;Male;0;0;40;United-States
Row15372;33;Private;Some-college;10;Married-civ-spouse;Sales;Husband;White;Male;0;0;45;United-States
Row15373;34;Federal-gov;Assoc-voc;11;Divorced;Adm-clerical;Own-child;Black;Female;1831;0;40;United-States
Row15374;50;Local-gov;Some-college;10;Widowed;Adm-clerical;Unmarried;White;Female;0;0;40;United-States
Row15375;19;Private;Some-college;10;Never-married;Other-service;Own-child;White;Male;0;0;20;United-States
Row15376;40;Self-emp-not-inc;HS-grad;9;Divorced;Other-service;Unmarried;White;Female;0;0;50;United-States
Row15377;65;Self-emp-not-inc;HS-grad;9;Married-civ-spouse;Sales;Wife;White;Female;0;0;40;United-States
Row15378;39;Self-emp-not-inc;HS-grad;9;Married-civ-spouse;Farming-fishing;Husband;White;Male;0;0;60;United-States
Row15379;48;Private;Doctorate;16;Married-civ-spouse;Prof-specialty;Husband;White;Male;0;0;45;United-States
Row15380;32;Private;Some-college;10;Married-civ-spouse;Exec-managerial;Husband;White;Male;0;0;40;United-States
Row15381;32;Private;Bachelors;13;Never-married;Prof-specialty;Not-in-family;White;Male;6849;0;40;United-States
Row15382;61;Private;HS-grad;9;Married-civ-spouse;Other-service;Husband;White;Male;0;0;30;United-States
Row15383;57;Private;Bachelors;13;Never-married;Adm-clerical;Not-in-family;White;Female;0;0;40;United-States
